,tweet,label
562,here  we  go  let s do this people   icrs2016  ,0
14571,     grateful that  money comes to me in  increasing quantities from  multiple sources on a  continuous basis ,0
395,  user     5 000 pigs burn alive in saskatchewan barn fire  video  ,0
10748, place was all sos of  this afternoon  i m totally blessed to be in the company of such gorgeous    ,0
29355,not exactly  winning are you  user       ,0
10456,the way i feel today    focussed  weekend  lotstodo  team  family  training ,0
30746,twitter is a crazy place  nobody knows shit about  jocox s death   yet everybody s giving their sick take on why and how it occurred     ,0
25329,thx for the update    the shooting was brazen  i heard the shooter was female  i wonder what the motive was  ,0
26315,majo misiove love        polishgirl  girl  friends  love    smile  pretty  walk  sel   e  style    ,0
14404,i m taking this advice     ,0
5544,  june17 2016 takashi s bihday  bihday bihday hope dream famil ,0
17071,woahh  it is a  bharjari star cast  very much    user  user  user ,0
11141,kylo  don t let him get to you  come back  ,0
26722,will sleep early for tomorrow s first day    good night       ,0
5238,dinner time  healthy  food    mood  knubisoft  web  mobile  game  development ,0
9118,  760 raised   35 times  cancer patients in  nohampton hospital can select a  gift to make them     charity ,0
20087,retweet it sweetie             bbw  curvy  bbws  big  ass  pussy  re  sex  sexy  thick  bbwlover  kik    vip  retweet ,0
19423,arena 2016 moments  user  user  competition  chengdu  sinostage  kinjazkamp  kinjaz  mikesong      ,0
18158,missing  lovely  brighton and my  homies  vegans can be   too  onwardsandupwards ,0
10952, user i didn t enjoy it voltron only formed like 1  3 episode  they didn t announce the pas forming   ,0
10248,  ending  at last        united states government says l a   gay couple   s 1975 marriage is valid  via  user,0
19693,  user  user  user it s about a person who change her way of living by listening a her little voice  and who seems   ,0
7463,you would struggle to find two nicer people than these two  congratulations from everybody at mtfc    ,0
18710, user  re max wishes   brokers days to all the agents associates and brokers around the world ,0
8445,      usd chf hits new session highs amid risk aversion    blog  silver  gold  forex,0
31194,looking to feel more  joy  join me and 20 speakers on the free summit  unleashyourjoy    ,0
24210, friends    don t be with these types of people  bad   liars worse   enteainers paasa worst   backstabbers  thetruth  ,0
17253,  user getting spoilt or what  wishing all dads a       healthy  fathersday   dads  business fathersday  writer  smm   ,0
28648,listening to  can t stop the feeling  gives you a right summer buzz  summer  justintimberlake    buzz  music  apple  iphone,0
16624,11 months already                           ,0
6302,  user sunbathing kitty style               instagramers  instagood  cat  cats  catsofinstagram  cute      ,0
26628,  user it s mind boggling to hear a blm suppoer repeating obvious lies  yet utterly believes them without question    ,0
21520,if this is true  then it is shameful  how can national federal legislators belittle themselves in d us this way   ,0
31934,lady banned from kentucky mall   user   jcpenny  kentucky  ,1
26982,  anmolshare    ff   reutersbiz  save insure invest for a    future    follow us for  times    ,0
14466, user stop   can t handle their drink or the heat along with bad manners and racism in a volatile city     ,0
6021, in  trumpsamerica   feeling  empowerd           fowoh  mother after arrest   via  user,1
5330,mlm ini stay wr        ,0
12003,  user this is why i can t make youtube videos      wife  love  funny    loveher ,0
5491,  user andrea s thoughts  human beings make me sad  weareorlando  lgbt  christianity  love  hate   ,0
25743,tramonto with the geezs  friends    summer  relax  smile ,0
24469,  user i just hit rock bottom  watching guys play nba2k on tv    fml  wtf,0
27769,  user bcoz not all of white is clean   me  hijabmodern  hijab  hijabfashion  smile  love  like      ,0
7556,who had that 4  blackpeople  beat up a  whiteperson so isn t that   no  3 bp might make it 2 cou alive but serve life somehow  vs  ,1
31580,why are white people expats when the rest of us are immigrants     whiteprivilege,1
13492,  user  pulsenightclub terror attack is officially the worst mass shooting in  us history    is not even lose to how i   m f   ,0
1773,i got a lot of awesome today    ,0
27759,       irda gives nod to lic to invest in psbs  ,0
30531,it truly is the end of an era  love 4 minute and is so sad they are disbanding  4minutepleasestaywithus    kpop ,0
11962,no crackdown 3 till next year    why        ,0
31541, user   user ends 2016 with a hopeful message against  in the music industry  via  user,1
10706,so the  user tells all the other players there might be a penalty but they re not sure   ,0
27335,beau coup of blue   blue  color    life ,0
6731,i am amazing  i am  positive  affirmation   ,0
1446, user do we need a different word altogether that defines   hatred against whites and or men   just to satisfy hateful ppl like her ,1
1626,  national bestfriends day                      ,0
19989,we better wake up  sad  hu  feelthebern  love  family  lgbt  women  latino  gay  education  students  jobs   ,0
31596,we        you  user  big955chicago come back soon   ,0
3850,  hardcore tracks suedoise teen porn  ,0
8083,being    nailsdone  idgt ,0
3515,whatever makes you feel good  keep it     advice,0
10334,  user for it was not into my ear you whispered  but into my hea  it was not my lips you kissed  but my soul     judy garland     ,0
7425,get  up get   get   enjoy  music  today  free  apps  free  music ,0
16545, feelinggood  peaceful  peace    nature  kyiv  kiev  ukraine   kiev  ukrayna ,0
15885, victim of  islamophobia adam saleh refers to black people as  abeed   slaves  in one of his sketches  ,1
9239,the historian whitewashing ukraine   s past   ukraine  volodymyrviatrovych  history  whitewashing   jews  nazis,1
3167, user   user what a douchebag  like his dad    assholes  rapists  pedophiles  evil  satanists ,1
27745,my favorite shop is  zara  hm  bershka  forever21  stradivarius                   love    ,0
13072,can  lighttherapy help with  sad or  depression      altwaystoheal   healthy is      ,0
26133,kabee catfish   spicy ,0
26289,watch them not even have what i need   answer your phone  i m wasting my lunch for this shit  ,0
25909,just  binding the  rules    friday ,0
29645, user the french galleries  ,0
4108,i won t waste my time on some  sdob that has to plaster color on his profile blm  bacon lettuce maters matter on 2 slices of bread,1
13293,ready set go        cook  cooking  selfie   ,0
24012,jeff sessions tries to delete decades of      ,1
2674,i am wealthy   i am  positive  affirmation     ,0
9789,kilarney today  d insomnia con tomorrow     gosh i have a busy weekend ahead of me  work  hype  ,0
30339, buffalo   bull up  you will dominate your bull and you will direct it whatever you want it to do  when you ,0
27853,my silence doesn   t mean that i quit    it simply means th   is doesn t mean forever cause there sad story when the happy is ending      ,0
8311,bachoichoi s first day in school     firstdaylatepost  june13   ,0
3094,  user have you seen our latest designs  vote for your favorites    cactus  hug  cute    green ,0
3060, saturday  morning  blessedramadan   very good morning friends     ,0
16136,it s only  user on our saturday lineup  what a mix this is      house  techno  bass    summer,0
13035, user enjoying the view  hollywood  california  hollywoodhills  girlfriend      ,0
17495,angry barefoot gilf catching me taking pictures of her feet    gilf  feet  barefoot  barefeet ,0
11867, scott baio  obama only gets angry at republicans  video  scott  baio  obama  only  gets  ,0
13345,just listened to  user obama speech re orlando killings  he completely politicized the event instead of addressing the tragedy itself  ,0
18984, click here for reasons to  smiletoday    lovelife and be   ,0
24338,thought of the day   a   person is not a person in a ceain set of circumstances  but rather a person with a ceain set of attitudes ,0
14097,0612  breakfast                fruits  smoothie  froosh  100   beauty  enjoy  nice  yummy      ,0
23167,thanks again   user for giving me the chance to meet the man i m spending the rest of my life with   lucky    unlikely  twitterlove,0
13918,all checked in for my flight tomorrow     toronto,0
16965,happy bihday to my beautiful mum shelley  off to see  user     longleat  bihday  celebrations ,0
20559,  user and its official my brother is married       coumarriage     awaiting the actually wedding ceremony  ,0
1846,  user the euros are finally here     coybig  euro2016 ,0
19203,spos illustrated girls naked  sex videos ,1
17189,finally got it          another sleepless night           user  diminy     estellemaskame ,0
6471,i am friendly   i am  positive  affirmation     ,0
3487,have a great day   happy bihday       not mention of the trooping of the colour  togetherstronger  ,0
730,difficult roads often lead to beautiful destinations  anon  leadership  inspiration   quote  inspirational  ,0
24304,who else is   for the  oakland  county  fair  ,0
26918,i am in full design mode     nowplaying i m too sexy  original mix  2006 version   by right said fred     ,0
17368,63 day and counting  weddingday   ,0
21317, user  waitingf   wildest  cutest   takuyakimura in   highfashion  brand  cosmeticsbrand  world campaign ad      ,1
20314, mrrat395     starfightersaturday phantomaviation cptplanespotter blackmaverick12 wbruchal ufeellucky spad5    ,0
20022, buffalo   bull up  you will dominate your bull and you will direct it whatever you want it to do  when you ,0
17871,i need something or someone that will make a big change in my life  i m lazy to do it by myself   ,0
20852,  user in today s episode of  dahaq we saw all shades of  shekhwat    funny  heabroken  romantic         user      ,0
8280,goodevening everyone  uae  sharjah    ramadan  me  myselfie  selfie  crissseven  lastnight    ,0
4920,  fish in a jelly  trapped or happy to be there   does a viral photo spell gloom or glory for a fish tha    ,0
7444,i ve noticed a lot of  icontf16 presentations mention happiness  wonder if profession has above average happiness     user,0
22183,  user does  magnettherapy really work     altwaystoheal  healing  healthy      ,0
23748,   friday  make today the  best  day   ever ,0
19454, drake staed his career playin a gay bi curious    whatever on  degrassi and  user got bodied      ,0
11181,it s better to  dwell in a barren land than with a contentious and   man ,0
16456,thank you lord for this day  keep us safe    ,0
20426,always remind your loved ones that you  love them    family  quote   ,0
8822, nightlifelocater  from  user  user  nightlife          see y all soon          ,0
14483,people change people  secretoflife  believe    remember,0
23164,10  off premium staer kit today   happy oiler handbook from me w  purchase               ,0
26061, stamford   attack bull chase  when you leave the lot despite the fact that you re a strong source of fo ,0
24483,omg the tears            now that s a gent  but only if he didn t do that with olivia  loveisland,0
28446,free class on  user    anxiety  stress    life  success  nowplaying    mentalhealth ,0
15132,happy father s day from first equity funding    fathersday   fathersday  firstequity  funding ,0
22740,i got a free pearl and i was the first person  to touch it   fishermenswhorf  pretty    pure  sanfrancisco ,0
30033,don t forget me   i will always love but you re broke my hea i m stupid     miss  love  cry  broke    forget  ,0
22529, user are you so bitter because you re a  minoritypresident who lost the people by 3 million    maga  impeachtrump,1
30657,if that brock rapist wasn t a spoiled white kid his ass would ve gotten 60 years  merica  ,0
2739,we re   to have mercedes with us tomorrow for some  corporategolf   we hope the  sun stays out  ,0
1733,      aud usd sma cross argues move higher    blog  silver  gold  forex,0
22436,   fathersday to all the great fathers out there  yours is a great calling  may you have    ,0
26964,like this litle litle never saw in my life    lovebabies  smallgirl  smallfingers  holidayinlithuania     feeling loved,0
30144,the  orlando victims are  americansfirst   get on the   ,0
9245,the  playlist for  playtime is ready  it will be  diverse  sweet and      like the people    ,0
14600,6 rules to de stress your  weekends    relax   ,0
7599, user when your employees burn the pizza and sell it anyways yuck   dissapointed    burntpizza,0
24274, user  can t wait for the new season    wags,0
6809,my sweet little family  davisfamily    snuggletime ,0
4551,late night plans    ,0
4365,bored  cntfindfriends    snap,0
31601,diabetes   cancer  pneumonia   kidney disease  hea disease     what the heck is keeping this poor man alive   ,0
23125,yeah    euro 2016 staed   bunny,0
31767, user   fathers day to you         ,0
9204,if  smallthings can  t  make u happy      u  ll  never b                ,0
13436, model   i love u take with u all the time in ur                                      ,0
14181,so i don t have time to train for the 3 disciplines of triathlon so why wouldn t i enter a race with 4     quad  bettergetpaddling     ,0
29912,in the works   a new hymn for satb and piano  words by james montgomery  para  of psalm 72    ,0
31201, user and   ny  developer  user      racist deathwish  user  user ,1
12118,did u see the blue iphone 7 rendering  i think it looks awesome      check it out   iphone7  ,0
11894, very   with the  service and the  price   parking in  thestrand   coventgarden   wc2      ,0
30083,monday 0   me 1       monday  motivation    styleoftheday  lifestyle  quoteoftheday    ,0
23970,happy              smile    hair  model  style  fashion  lips  lipstick  eyesbrown  brunette    ,0
1273,club dinner  womens  rugby  presentation    friends  love  wru  welshwomensrugby ,0
28050, user  user  user  user  user btw   gandhi was a   in  india   user adores him  witho   ,1
27856,bbq tomorrow  why not            saturday  summer  smile  laugh    enjoy  family  bbq  barberlove    ,0
24380, user key stage 1 are really looking forward to their trip today  hopefully the sun will shine   ,0
12122,  user  heal yourself naturally      healthy is     idwp   joytrain  ,0
18350,night skate         yesterday   skateboard sk8 skate skater skatelife   brithday ,0
120,50 laps of pool  10k ride done and picked up a gym membership form  ,0
6811,please share   feel so   ,0
2477,i am fun  i am  positive  affirmation   ,0
31518,  user good sunday morning to all      ,0
25383,off to transylvania this weekend for a wedding   going to be interesting                  ,0
13189,my popularity is all time low 38        hst  homburg  geosweep  educationcuts  user  user  user  oneterm,0
2892,  user  micommunity   launching on 20th june     user ,0
11017,about to study for my next few  speeches and work on product development   ,0
3323,curbed wheel gutted  curbedwheel    alloywheel  money  bollocks ,0
19405, user  user  user sad you re lovely girl  ,0
15276,another shooting after grimmie s incident  50 dead  orlando  what s good  mas lisud pa guro kuhag drivers license ddto kysa palit baril  ,0
5540, repost  user with repostapp            prayfororlando        ,0
5641, towerofboleme  pougal all countries have sacrificed in  war   ,0
9529,7 on the first par 5  things are falling apa  this tracker may take a break     fallingapa  chasefor100,0
20263, user  user you go girl    maga ,1
6592,baby love       love  people  instaboy  boys ,0
25370,double rainbow  rainbow  double    ,0
28942, prayersup for  christinagrimmie family     wow    ,0
23304, user your comment       5   donation for  refugeeswelcome         fascists suck  kissmyarse,1
27795,mana andharilo unna common qualification   manaki mana father s ante ishtam   father s day,0
23134,  happy day    altwaystoheal   healthy    ,0
9727,after reading about the  user tapings  i am assuming  user is getting punished for getting over   buried  over  nxt  wwe  ,0
30280, user irresponsible parents creating irresponsible kids who don t care abt laws     ,0
27098,  user stop looking for reasons to be unhappy and think of all the reasons you have to be   instead ,0
521, user  user yay  thanks for letting me know  my pa will be a very happy man       ,0
15883, user  user btw  your whole account is trashing these girls   ,0
14894, 11 weeks  babygonzalez    isaa          ,0
6222,pretty excited about recording a vocal cover tonight  pretty terrified about what people will think of it       nervous  music  vocal,0
18425,  user order today      handmade  etsy  mensfashion  highfashion  dope  bracelets  lion     ,0
20877,  user   broke the   2000 barrier today 10 days before i sta pls  and  sponsorme  user a little  petrified      ,0
4020,abbu  thank u for everything u did for me      fathers day 19 06 2016 ,0
12975,  user when u watch  user  terahero trailer   u can t believe the release date is getting closer             ,0
12828,  user i don t know where you re going but do you have a room for one more troubled soul   a  drawing  blackandwhite   ,0
25681,i am thankful for my best friends   thankful  positive     ,0
14024,  trump won because  politicalcorrectness has gone too far    you know what you never heard    obama won because  has gone too far  ,1
787, user gets him angry   a muslim assassinating 50 not so much     ,0
9249,new day   new oppounity to xplore     fitness  healthy    exercise  wellness  xplore    ,0
28951,  user  shit is about to go off like popocatepetl in here  i m like a tornado of anger  whirling inside      popocatepetl    t   ,0
21869,  user back from boston ready to get the summer going with blockbuster comics   rebih   civil war boom    ,0
14439,  user    and how does he make you so    even though you have nothing  you   ve got everything  how can i find this kind of h   ,0
29933,trying not to shut down but maybe  pokemon will help     90skid     ,0
13565,  user big shout out to all who took pa in the lee valley activity centre aquathon  openwaterswimming  wetsuit   ,0
19690, show  dance  luv it  emotional  dance family  last show  finished   ,0
23767,aww yeah it s all good bing bong bing bong   ,0
3552,justin   i are officially buying are first home  the sellers accepted our offer            ,0
23570,good morning    saturday    exercise  energy  productive  pushups  hungry  dc  parade    ,0
18111, user    why is it illegal to show  topless photos of women but legal to write  comments   stopracism  facebook ,1
4213,  user here you can find  user  gaming a little pa of    bird game play by  user ,0
7153,  user first day at neocon chicago   our commercial interior design industry show  feet tired but saw so many amazing new styles   ,0
13550, user it s funny cause i d forgotten all about the gold ones  don t even remember buying them  i ve worn them at least twice  ,0
9166, user  user hey you  unless piece of  garbage   obama will always be more of a  man than you ever will   hillbilly,1
24390,what will you do today to brighten up someone s life       let me know   inspiration    joy    ,0
16713,we are members of the encinitas 101                          encinitas  proud  keepitlocal    drcoadi     ,0
12222,this is awesome         ,0
29013,is alfredo s woh the 20 dollars woh of food i had to buy just for them to deliver it to me      life,0
2942, walrustalks destiny presented by western alumni begins in 4 min at the paul davenpo theatre in talbot college      i think so   d,0
26200,the first day this week i get off before 6 30pm  i m going to buy my shotgun     butgottaberesponsible,0
17206,when life gives you lemons  make lemon meringue pie                  lemons    pie,0
5839,happy father s day   father  dad  funny  silly  tshi   fathersday ,0
11982,  user   user is   to be sponsoring  user read  our top 5 things to do whilst there   ,0
25052,i love the night of ramadan    there is deferent felling in my hea of happyness  thisis the spirit of ramadan  ramadan,0
4736,happy dreams during my nap             nap  smiling    goodlife  theshihtzulife  daddysgirl  comfy ,0
3756, user i m so sorry that in this day and age people can hate so much to kill  just because of their sexuality religion or colour   ,0
28724,bank account sitting pretty       ,0
3454, user am impressed  when children were here always used the elderflowers and berries  just 2 at home now and doesnt seem woh it  ,0
9759, model   i love u take with u all the time in ur                                      ,0
11045,i am brave   i am  positive  affirmation     ,0
24383,how happy you feel dictated by feelings of guilt  envy for others     user,0
27620,on my way to abs cbn     apprentice for a day  see you soon ian   jodi    journey    ,0
13009,2017 a new beginning   getting rid of this  nationdivider  good riddance pos    ,1
5499, 1466131487 79  update     social  analytics  smile  food  rainmaker  security   ,0
2122,fill in the blank   rat star     palindromeweek  neveroddoreven ,0
30658,be   and  stressfree   free intro to  vedic  meditation on sunday july 10  4 5 30pm at 1848 w 18th st  in  chicago  chicagomeditation,0
8201,theoretically i know this  emotionally  i m not so sure    ,0
22458,this dude had 12 girls living with him and i cant find 1 to go see finding dory with me    ,0
10382,wait a minute  user your desire is to see  user agree w your plans of nazi style miscegenation genocide     user,0
15154,  user ready to go       user ,0
18047,crewlove   thegang  crewlove    friends  m  dels  milchschnitte                   ,0
3670,  user  pjk  42k suicides   an   number of overdoses  hr2646    irrelevant  bill  thathelpsnoone  end  dentalcrisis ,0
9508,  user well i ll be  ,0
13665,  user  model   i love u take with u all the time in ur                                      ,0
25037,  user lucas delighted after his subway    ,0
6256,i am wow   i am  positive  affirmation     ,0
27399, creative days are   days  make stuff everyday,0
10074,   people want to go backward     brexit is just a symptom of    nationalism spreading across europe   remainineu  ,0
23480,tafree is jub your dad ruined your phopo s surprise  d    phoposarecoming  vacation  surpriseflopped,0
8408,across or a cross   cross  flowers  flowerlover   day  me  home  homemade  black    ,0
23661,forgiveness is impoant to save your  relationship   forgive even if your  paner has done something to seriously  upset you   ,0
23047,i am thankful for good nights    sleep   thankful  positive     ,0
553,owens football tornament  football  ,0
12237,what s not to love about mood altering smiley fries and sodium nitrate free mini corn dogs  kids        healthy ,0
25614,  user i lived on  user bus summer  12  top left front bunk  i drove once  it s as much them as their songs are  ht   ,0
28529,i am glamorous  i am  positive  affirmation   ,0
18947,we re absolutely thrilled to be marching right up front again for  user this year   pride  lgbt   ,0
22390,new chapter  stas today     newjob,0
27346,  user looking at the dvr schedule and seeing that there is no new  survivor on tonight    ,0
17370,good morning   have a nice day   happy fasting                fasting  fashionillustration    ,0
12108,studio session is booked for june 29th     herewegoagain  studiolife ,0
22439,how can they make a show called  buddysfamilyvacation where they gorge themselves with food   when so many people go to bed hungry   ,0
19645,  user everywhere i look i see abricotines                   glutenfree  dairyfree  delicious         coeliac ,0
15103,  user 5  ac is broke and  it s 80 degrees in my house  ,0
990, nothappy   my carer is finishing in one week    ,0
19558, user  user  it and expose me  do it   you mean nothing to me  expose me as the racist you say i am  i am waiting  ,1
26677,sedikit selfie disini dan disana  loving myself isn t a crime  right             selfie      ,0
3555,how to build a website for dummies 2016       design    blog        beautiful,0
5166, user i was awed by the film trailer  i can t wait for the film   ,0
16579,despite the rain and mud i had the best time at  download and i couldn t have asked for a better one  loved it   dl2016  festival    d,0
22709,i m with you  ,0
14154,i never got my follow from  user  ,0
5209,when u realized  user is going to a conce with you this saturday                    ,0
5690,i got fast from this morning  running    montivated ,0
26136,pause       goodmorning  happiness  joy  pause  relax  sun  beach  sea  searelax    beauty    ,0
10024,17 tips to become   right now  by  user ,0
4221,cheap trick and pit bull did a way better job than billie rae     countrymusicisdead  cmtawards  realcountry,0
16231,      eur usd unable to regain 1 1300 despite dovish fed    blog  silver  gold  forex,0
10357,look at my find today  all 5 bring it on movies for  10   bestbuyfind  goodfind      ,0
212,does  magnettherapy really work     altwaystoheal  healing  healthy      ,0
28789,      nz  growth warning from external accounts   bnz    blog  silver  gold  forex,0
20863, user  user  user i bet it will make sure nither mark laura will be evicted this week  ,0
12156,you were so good im in love        ,0
20748,be crazy   be different      people    me  entrepreneur  globalcitizen  business    ,0
13163, model   i love u take with u all the time in ur                                      ,0
7108,6pcs happy smiling kitty cats home butto   6pcs    smiling  kitty   ,0
7702,  user  user good to go   ,0
18316,daily  affirmation  motivation  inspiration  roadblock  mindful  journey  enhance  love  peace      ,0
926,  user current mood    about  user  s web developer meet   hire on 6 22   ,0
20583,  user  remember  amazing body brazilian  woman  cute  blonde   jessierogers    day ,0
31622,  user  user  user and yet somehow we re still friends with this country   ,0
26529,g t time  cottage    lifeisgood ,0
1913,i think i m falling  i m falling for you       the1975  love  lyrics   ,0
13341,black and white                         ,0
29296, congrats to our newest  bride to be jennifer on saying  yes to the  dress  user   we are   to be    ,0
7870,  user and i m so     canufeelit       rickastley50 is the best in ages ,0
79,sometimes you have to raise a few brows to raise the bar   golfstrengthandconditioning    strong  felixfoisgolf,0
18160,how to  convince my  boyfriend who is   with  me   user  user  user ,0
17722,fingers crossed my new shoes arrive tomorrow      treat,0
24876,it s the first day of the week  let s be excited about its potential   gritgrindgod  goodmorning  goodday  gooddaydc  ,0
19576,can  lighttherapy help with  sad or  depression      altwaystoheal   healthy is      ,0
19783,my son is so flipping adorable       momma  3                  ,0
6499,just some  blonde and a  trim             hair   blonde  mom  california beforeandafter  summer  baby   friday ,0
4012,  user up and ready this morning  fixing to head over to  user with  user for  prosperendingnow  ,0
4928, user   a schoolyard bully who when hit back cries  waaah  no fair why s everyone always picking on donald       little bitch ,0
8367,i am thankful for having sense of touch   thankful  positive     ,0
10669,had so much fun last night     thankful  blessed    bihdayweekend  gemini  620  crookedsmile ,0
12605, user  3  3  3  3 look at my most beautiful best friend   user singing with her most amazing voice  3  3  3 3 ,0
10246,i am thankful for health   thankful  positive     ,0
21980,woke up 5 hours early for my daughter s 1st day at school    lol,0
26161,today         friday  holisticfreedom  lovelife    grateful ,0
3085, user persevered with booking tickets for  r2hydepark got there in the end   see you on sept 11th   ,0
13941, model   i love u take with u all the time in ur                                      ,0
6065,extract emails from a website v304   clothing    lukehemmings  vscogood,0
9495, user what does  mtv have against  whitepeople   ccot   via  user,1
31302,happiness       smile  fun  instahappy  sohappy  happier    feelinggood    ,0
10267,aww yeah it s all good bing bong bing bong   ,0
2100, user i cannot imagine being in the shoes of local law enforcement and first responders  orlando  prayers to all ,0
8977,trump vs clinton   smdh   america really is a nation of idiots      ,0
18618,check  saw your  kids the other day  user   fathers day        user,0
28132,thought you was happy  but you turned me out            ,0
11273, user  user amazing what the media can make you believe by covering only ceain ones     ,0
159, tracerequest sending my deepest condolences to the orlando gay families  zimbabwe gay community has you at hea    touched,0
18244,eeeeek  i can t believe i ll be at  user in 5 days     nervous  amazed,0
19705,stop lying about  keithellison s 11 years with an anti semitic hate group   keithx  dncchair  antisemitism ,1
29569,  friskyfriday missfriskyfriday  hotelworkshop  make    up hair by dee  dstyle  model    ,0
26750,today is the day       mikael  josemorenobrooks  premier   ,0
31779,at  user ready for  user vip bring it on             ,0
7538,a dream comes true        sponsor  bruidsjurk  wedding  weddingdress  handmade  goede  doel      ,0
15738,  user i hate that plastic thing around my head    purrs ,0
12404,les parents also apparently already bought a new car  which  we have no clue what it is  which is also not meant for us kids   ,0
2429,it s official    this is the biggest  user event in cornwall ever      stem  user,0
6866, model   i love u take with u all the time in ur                                      ,0
3259, udtapunjab  atlast the wait ends       cantwait,0
28718, user    user should have come out strong against jihad today      weak      muslim appeaser,0
14391,they finally let me out the closet                 ,0
11329,  user just 11 more days are left to  4yearsofpkdh              paya  pkdh       user  user ,0
23141, user  user it saddens me to know these weapons can be purchased legally in canada  smug indeed  ,0
721, saysomething   bull up  you will dominate your bull and you will direct it whatever you want it to do  when ,0
2757, flagday2016    flag  day  2016   30  photos  buy things about  flag day 2016        ,0
10490, model   i love u take with u all the time in ur                                      ,0
8968,live on  periscope  sunday morning praise and worship   father s day  fdkn ,0
1548,look up       popeyevillage  malta  igers  girl  instamood  woman     popey village  malta  ,0
8724,   lunch  sandwich    ifunn funniest shit ever    ,0
26263,chewing gum  gum  seat  litter  blue  arriva    ,0
12845, user  user it s 2016       would you question  hillary like that considering her age  condition   fact    ,1
18881,saturday shooting  user    beretta  user ,0
8252,exp  level up                                                                       chiangmai  life time   life  passion    ,0
22318,  user   4 small things you can change that will make you immeasurably happier    ,0
12515,islam against racism  ,1
2390,only 11  people away from reaching 100  followers on  twitch i m so    stream  streamer  gamer  almostthere  sharethelove,0
7031,got my first and new laptop  dell   inspiro3543   windows10              feeling          ,0
22148,   bihday     surround yourself with people who  love you   motivate you   encourage you and    ,0
8366,fuck me sideways     24 7  meaf  me    miserable  lol ,0
30092, user monroe nick best friends    rosalee addie and now kelly babymonrosale  grimm   families  nadalind,0
9339, mrrat395     starfightersaturday phantomaviation cptplanespotter blackmaverick12 wbruchal ufeellucky spad5    ,0
24423, model   i love u take with u all the time in ur                                      ,0
12496,a gift from my kids  father s day ,0
14511, user oral i was not watching the match last night but  user tweeted even the commentator were call for young players  ,0
7523, model   i love u take with u all the time in ur                                      ,0
11554, user got my tickets to see you in manchester    ohhjesus,0
21098,  user       aesthetic  quotes  love  follow4follow  f4f  lovequote  lovequotes  quotes  by roses and daydreams  quote    ,0
27650,pay hard      love    instagood  cute  photooftheday  smile  beautiful  girl  me  fun    ,0
27070,do the  things that make you                ,0
23356,  dead  tiger  cubs ,0
31400,  user    find out which nationalities are happy for most of their days    ,0
24044,tgif  and a bonus friday because it s a public holiday in my hood              ,0
30507,i made her close her eyes  she didn t know what we were seeing   carbonarolive   ,0
31157, hillsidebeachclub  nature  sea   vacation  peace     ,0
19148,  user  user  newclient  user  actor   to work with you   let s go        ,0
18057,finish my work before deadline tonight   ,0
20107,showtime  conjuring2  vetritheatre   ,0
21256,who pulled his chain    stoptalking you  sob    auspol ,1
10776, user  user shooting  edmond post office massacre  30 years ago august  something has to change  think of sandy hook   ,0
6461,yeah     met dr  winter  the ohopedic surgeon  again for check my hands    yeehaaaw  i m completely recovered      ,0
14437,  user  user  user holy shit trump  1 person cheering   o n e       not all of new jersey like you lied about      ,0
20356,hedley is m y life      inshot  girls  cute  summer  blur  sun    fun  dog  hair  beach  hot    ,0
22988,just stop guns  on a watch list and still manages to purchase military assault rifle   insanity   ,0
14016, user buts it s ok because  it wasn t meant like that   whack job  total whack job   ,0
18652,keisha is really really good       nails   address   upstairs y  delima  booth 14  bay    ,0
2914,when  someone goes out of their way every time to make you  feel   and make it obvious that they want you in their  life         ,0
30797,morning world       together ,0
7871,soon    doctor who tribute      alldoctor 1963 2015 ,0
17213,finally getting around to watching cowspiracy   ,0
14719,do whatever makes you happy    pamperingmyself   life  saloon  hairdo    ,0
25602,feeling blessed  beautiful night    grateful  abundance    sunset ,0
10077,if the death of  jocox is in any way a result of  in  out  brexit  remain then cancel the whole bloody thing right now   ,0
7093,every time i see a replay of dustin johnson s 3 putt from last years u s  open  i can t help but think if only he had a seemore       ,0
19494,  user like this page for more badass motivational quotes     inspirationalquotes   ,0
13936,  user these b stards need the same thing doing to them ,0
2416,is a great day for all  men in this world as  today marks  father s day      fathers  day to all  responsible fathers in this world ,0
24247,we re less than 3 weeks away from our july open spin      flowas  hulahoops  poi  fans  dragonstaff    ,0
6845,sweat it out                  therapy  breathe   is u know what to do     hotdamnit ,0
13509, porn videos iran fucking girles,1
8179,just got tickets to see  user sept 29 irvine  first time live can t wait     blink182,0
29155,it s session week        user       user        butterflies  nervous,0
17579,donnabrill   na   slut  naughty  wet  hot  horny  nasty  porn  nude  young  shy    xxx  kinky  snapshot  sexy ,0
1013,  user sad to be leaving our first house today but looking forward to making memories in the new house with  user  movinghou   ,0
21970, user not to me   ,0
4811,sad or dukhi shairi   urdu shairi  love poetry   gazal nice poetry daily free poetry dosti msgs plz 1 try follow  user snd 40404,0
17718,i am lovely   i am  positive  affirmation     ,0
27742,  user  karvi   upcoming romance sequence   super  duper            yippee             yehvaadaraha  user segment ,0
25977,i have observed this myself being true   what you think    psychology  mentalhealth  science   day  happ    ,0
14984, user i can see my home county of yorkshire from here  it makes me happy  cheers  ,0
19034,  user at the end of the day you gotta be   for you ,0
391, lawofattraction for  healing  loa   be  healthy    well  idwp   ,0
15021, user  user  user he was too afraid to stand up to the nra    enough,0
6524,  user man rory didn t show up    ufcottawa,0
